Country,Metric,Min,P25,P50,P75,Max
IT,carbon-intensity,219.02932922655734,235.0937987679672,278.96013004791223,284.950882956879,296.74620807665974
IT,cfe,42.20317590691308,45.62150581793295,47.465516769336006,52.606625598904856,57.42364818617382
SE,carbon-intensity,3.1500616016427103,3.589062286105408,4.284784394250511,4.769664613278576,5.947180013689256
SE,cfe,99.21393566050641,99.30520876112251,99.4110677618069,99.46748802190281,99.54097878165648
