Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-01 00:00:00,Austria,Austria,AT,158.86,196.54,83.29,70.09,entsoe.eu,false,
2023-01-01 01:00:00,Austria,Austria,AT,164.07,201.87,82.78,69.4,entsoe.eu,false,
2023-01-01 02:00:00,Austria,Austria,AT,167.6,206.23,82.37,68.71,entsoe.eu,false,
2023-01-01 03:00:00,Austria,Austria,AT,173.77,213.41,81.61,67.24,entsoe.eu,false,
2023-01-01 04:00:00,Austria,Austria,AT,177.88,218.07,81.2,66.0,entsoe.eu,false,
2023-01-01 05:00:00,Austria,Austria,AT,175.03,215.23,81.45,66.28,entsoe.eu,false,
2023-01-01 06:00:00,Austria,Austria,AT,172.4,212.44,81.72,66.3,entsoe.eu,false,
2023-01-01 07:00:00,Austria,Austria,AT,166.92,205.9,82.24,64.86,entsoe.eu,false,
2023-01-01 08:00:00,Austria,Austria,AT,149.4,188.28,83.96,68.47,entsoe.eu,false,
2023-01-01 09:00:00,Austria,Austria,AT,136.99,175.43,85.36,72.03,entsoe.eu,false,
2023-01-01 10:00:00,Austria,Austria,AT,133.71,171.48,85.8,72.15,entsoe.eu,false,
2023-01-01 11:00:00,Austria,Austria,AT,131.83,169.48,86.06,72.31,entsoe.eu,false,
2023-01-01 12:00:00,Austria,Austria,AT,132.69,170.75,86.0,72.41,entsoe.eu,false,
2023-01-01 13:00:00,Austria,Austria,AT,136.7,175.01,85.59,71.91,entsoe.eu,false,
2023-01-01 14:00:00,Austria,Austria,AT,136.08,173.62,85.68,70.14,entsoe.eu,false,
2023-01-01 15:00:00,Austria,Austria,AT,142.46,171.63,86.53,70.81,entsoe.eu,false,
2023-01-01 16:00:00,Austria,Austria,AT,138.13,156.54,88.91,73.84,entsoe.eu,false,
2023-01-01 17:00:00,Austria,Austria,AT,140.4,157.7,88.8,73.57,entsoe.eu,false,
2023-01-01 18:00:00,Austria,Austria,AT,146.06,158.26,89.65,75.97,entsoe.eu,false,
2023-01-01 19:00:00,Austria,Austria,AT,142.46,165.24,88.25,73.36,entsoe.eu,false,
2023-01-01 20:00:00,Austria,Austria,AT,128.85,160.2,87.3,71.44,entsoe.eu,false,
2023-01-01 21:00:00,Austria,Austria,AT,134.33,164.93,86.91,70.05,entsoe.eu,false,
2023-01-01 22:00:00,Austria,Austria,AT,128.7,164.37,86.51,68.83,entsoe.eu,false,
2023-01-01 23:00:00,Austria,Austria,AT,143.74,179.63,85.04,65.87,entsoe.eu,false,
