Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,Mexico,Mexico,MX,285.11,375.7,26.05,20.75,cenace.gob.mx,false,
2024-01-01 01:00:00,Mexico,Mexico,MX,289.93,381.6,24.53,19.59,cenace.gob.mx,false,
2024-01-01 02:00:00,Mexico,Mexico,MX,289.01,380.39,24.79,19.93,cenace.gob.mx,false,
2024-01-01 03:00:00,Mexico,Mexico,MX,288.77,379.76,24.97,19.88,cenace.gob.mx,false,
2024-01-01 04:00:00,Mexico,Mexico,MX,285.48,375.22,26.02,20.66,cenace.gob.mx,false,
2024-01-01 05:00:00,Mexico,Mexico,MX,289.37,379.75,25.1,19.48,cenace.gob.mx,false,
2024-01-01 06:00:00,Mexico,Mexico,MX,291.35,381.92,24.7,18.83,cenace.gob.mx,false,
2024-01-01 07:00:00,Mexico,Mexico,MX,294.74,385.91,24.0,17.88,cenace.gob.mx,false,
2024-01-01 08:00:00,Mexico,Mexico,MX,300.16,392.64,22.7,16.43,cenace.gob.mx,false,
2024-01-01 09:00:00,Mexico,Mexico,MX,305.29,398.81,21.56,15.11,cenace.gob.mx,false,
2024-01-01 10:00:00,Mexico,Mexico,MX,306.87,400.65,21.29,14.65,cenace.gob.mx,false,
2024-01-01 11:00:00,Mexico,Mexico,MX,313.42,408.94,19.66,12.86,cenace.gob.mx,false,
2024-01-01 12:00:00,Mexico,Mexico,MX,319.31,416.28,18.23,11.33,cenace.gob.mx,false,
2024-01-01 13:00:00,Mexico,Mexico,MX,313.12,408.44,20.07,13.1,cenace.gob.mx,false,
2024-01-01 14:00:00,Mexico,Mexico,MX,319.28,415.9,18.6,11.43,cenace.gob.mx,false,
2024-01-01 15:00:00,Mexico,Mexico,MX,321.62,418.91,17.97,10.74,cenace.gob.mx,false,
2024-01-01 16:00:00,Mexico,Mexico,MX,312.71,408.23,20.09,12.94,cenace.gob.mx,false,
2024-01-01 17:00:00,Mexico,Mexico,MX,309.29,404.21,20.88,13.88,cenace.gob.mx,false,
