Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-01 00:00:00,Mainland India,Mainland India,IN,656.73,713.25,12.76,9.13,meritindia.in,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 01:00:00,Mainland India,Mainland India,IN,656.75,713.34,12.74,9.19,meritindia.in,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 02:00:00,Mainland India,Mainland India,IN,626.67,682.77,16.74,13.46,meritindia.in,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 03:00:00,Mainland India,Mainland India,IN,586.3,641.72,22.13,19.21,meritindia.in,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 04:00:00,Mainland India,Mainland India,IN,578.95,634.29,23.13,20.38,meritindia.in,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 05:00:00,Mainland India,Mainland India,IN,576.99,632.31,23.4,20.73,meritindia.in,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 06:00:00,Mainland India,Mainland India,IN,573.71,628.94,23.85,21.13,meritindia.in,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 07:00:00,Mainland India,Mainland India,IN,571.15,626.32,24.18,21.42,meritindia.in,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 08:00:00,Mainland India,Mainland India,IN,569.78,624.91,24.35,21.54,meritindia.in,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 09:00:00,Mainland India,Mainland India,IN,571.31,626.43,24.14,21.3,meritindia.in,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 10:00:00,Mainland India,Mainland India,IN,577.13,632.37,23.36,20.47,meritindia.in,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 11:00:00,Mainland India,Mainland India,IN,589.39,644.77,21.71,18.66,meritindia.in,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 12:00:00,Mainland India,Mainland India,IN,643.63,699.97,14.45,11.02,meritindia.in,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 13:00:00,Mainland India,Mainland India,IN,660.0,716.6,12.31,8.89,meritindia.in,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 14:00:00,Mainland India,Mainland India,IN,659.25,715.82,12.4,8.96,meritindia.in,true,ESTIMATED_MODE_BREAKDOWN
