Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-01 00:00:00,Great Britain,Great Britain,GB,52.22,90.0,86.9,60.39, nationalgrideso.com; elexon.co.uk,false,
2022-01-01 01:00:00,Great Britain,Great Britain,GB,53.13,91.59,86.63,58.77, nationalgrideso.com; elexon.co.uk,false,
2022-01-01 02:00:00,Great Britain,Great Britain,GB,50.15,87.61,86.89,61.54, nationalgrideso.com; elexon.co.uk,false,
2022-01-01 03:00:00,Great Britain,Great Britain,GB,45.9,81.95,87.96,62.72, nationalgrideso.com; elexon.co.uk,false,
2022-01-01 04:00:00,Great Britain,Great Britain,GB,43.26,78.56,88.7,63.05, nationalgrideso.com; elexon.co.uk,false,
2022-01-01 05:00:00,Great Britain,Great Britain,GB,39.46,74.14,89.59,63.54, nationalgrideso.com; elexon.co.uk,false,
2022-01-01 06:00:00,Great Britain,Great Britain,GB,39.06,73.91,89.62,64.05, nationalgrideso.com; elexon.co.uk,false,
2022-01-01 07:00:00,Great Britain,Great Britain,GB,35.08,68.61,90.68,65.62, nationalgrideso.com; elexon.co.uk,false,
2022-01-01 08:00:00,Great Britain,Great Britain,GB,39.16,71.53,89.65,64.96, nationalgrideso.com; elexon.co.uk,false,
2022-01-01 09:00:00,Great Britain,Great Britain,GB,39.09,71.51,89.67,66.03, nationalgrideso.com; elexon.co.uk,false,
2022-01-01 10:00:00,Great Britain,Great Britain,GB,41.39,74.86,89.05,65.98, nationalgrideso.com; elexon.co.uk,false,
2022-01-01 11:00:00,Great Britain,Great Britain,GB,34.43,66.03,91.07,67.76, nationalgrideso.com; elexon.co.uk,false,
2022-01-01 12:00:00,Great Britain,Great Britain,GB,43.79,79.61,88.69,66.35, nationalgrideso.com; elexon.co.uk,false,
2022-01-01 13:00:00,Great Britain,Great Britain,GB,46.41,82.96,88.1,64.78, nationalgrideso.com; elexon.co.uk,false,
2022-01-01 14:00:00,Great Britain,Great Britain,GB,47.68,84.92,87.58,63.58, nationalgrideso.com; elexon.co.uk,false,
2022-01-01 15:00:00,Great Britain,Great Britain,GB,52.86,89.37,86.31,62.34, nationalgrideso.com; elexon.co.uk,false,
2022-01-01 16:00:00,Great Britain,Great Britain,GB,65.21,105.78,83.1,60.57, nationalgrideso.com; elexon.co.uk,false,
2022-01-01 17:00:00,Great Britain,Great Britain,GB,70.18,112.73,82.23,60.37, nationalgrideso.com; elexon.co.uk,false,
2022-01-01 18:00:00,Great Britain,Great Britain,GB,75.16,119.33,80.89,59.82, nationalgrideso.com; elexon.co.uk,false,
