Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-01 00:00:00,USA,USA,US,349.64,413.5,42.21,21.16,,false,
2023-01-01 01:00:00,USA,USA,US,332.71,393.78,45.28,23.04,,false,
2023-01-01 02:00:00,USA,USA,US,329.16,389.28,46.11,23.3,,false,
2023-01-01 03:00:00,USA,USA,US,325.73,384.83,47.03,23.49,,false,
2023-01-01 04:00:00,USA,USA,US,322.74,380.72,47.94,23.71,,false,
2023-01-01 05:00:00,USA,USA,US,319.78,377.22,48.54,23.65,,false,
2023-01-01 06:00:00,USA,USA,US,316.04,373.04,49.04,23.49,,false,
2023-01-01 07:00:00,USA,USA,US,316.7,373.57,49.09,22.94,,false,
2023-01-01 08:00:00,USA,USA,US,316.77,373.12,49.39,22.78,,false,
2023-01-01 09:00:00,USA,USA,US,314.13,370.05,49.86,23.03,,false,
2023-01-01 10:00:00,USA,USA,US,313.96,369.63,50.06,23.07,,false,
2023-01-01 11:00:00,USA,USA,US,318.01,374.11,49.5,22.58,,false,
2023-01-01 12:00:00,USA,USA,US,323.69,381.3,48.13,21.84,,false,
2023-01-01 13:00:00,USA,USA,US,328.0,386.71,47.15,21.39,,false,
2023-01-01 14:00:00,USA,USA,US,327.64,386.58,47.13,21.95,,false,
2023-01-01 15:00:00,USA,USA,US,327.5,386.74,47.12,22.32,,false,
2023-01-01 16:00:00,USA,USA,US,330.36,390.27,46.62,22.04,,false,
2023-01-01 17:00:00,USA,USA,US,331.56,391.77,46.38,22.0,,false,
2023-01-01 18:00:00,USA,USA,US,332.13,392.5,46.25,21.99,,false,
2023-01-01 19:00:00,USA,USA,US,336.89,398.05,45.36,21.18,,false,
2023-01-01 20:00:00,USA,USA,US,342.85,405.01,44.17,20.01,,false,
2023-01-01 21:00:00,USA,USA,US,345.7,409.05,43.07,19.14,,false,
2023-01-01 22:00:00,USA,USA,US,352.14,416.74,41.71,18.39,,false,
2023-01-01 23:00:00,USA,USA,US,352.19,417.29,41.39,18.49,,false,
2023-01-02 00:00:00,USA,USA,US,344.43,408.38,42.64,19.96,,false,
2023-01-02 01:00:00,USA,USA,US,337.84,401.06,43.58,20.86,,false,
2023-01-02 02:00:00,USA,USA,US,334.51,397.08,44.27,21.12,,false,
2023-01-02 03:00:00,USA,USA,US,333.49,395.23,44.87,20.99,,false,
2023-01-02 04:00:00,USA,USA,US,329.81,390.05,46.11,21.36,,false,
2023-01-02 05:00:00,USA,USA,US,325.89,385.02,47.16,21.47,,false,
2023-01-02 06:00:00,USA,USA,US,324.04,382.55,47.67,21.14,,false,
2023-01-02 07:00:00,USA,USA,US,320.47,378.42,48.31,21.18,,false,
2023-01-02 08:00:00,USA,USA,US,320.82,379.09,48.02,20.65,,false,
2023-01-02 09:00:00,USA,USA,US,324.08,382.95,47.4,20.09,,false,
2023-01-02 10:00:00,USA,USA,US,330.27,390.31,46.2,19.25,,false,
2023-01-02 11:00:00,USA,USA,US,336.31,397.7,44.91,18.84,,false,
2023-01-02 12:00:00,USA,USA,US,334.59,396.23,44.95,19.86,,false,
2023-01-02 13:00:00,USA,USA,US,329.91,391.64,45.34,21.09,,false,
2023-01-02 14:00:00,USA,USA,US,327.18,388.89,45.64,22.0,,false,
2023-01-02 15:00:00,USA,USA,US,328.19,390.37,45.33,22.33,,false,
2023-01-02 16:00:00,USA,USA,US,327.15,388.78,45.88,23.16,,false,
2023-01-02 17:00:00,USA,USA,US,328.9,390.03,46.14,23.74,,false,
2023-01-02 18:00:00,USA,USA,US,329.55,390.34,46.34,23.88,,false,
2023-01-02 19:00:00,USA,USA,US,330.43,391.58,45.99,23.58,,false,
2023-01-02 20:00:00,USA,USA,US,328.76,389.96,46.0,23.65,,false,
2023-01-02 21:00:00,USA,USA,US,330.5,392.2,45.45,23.41,,false,
2023-01-02 22:00:00,USA,USA,US,331.74,394.12,44.88,23.49,,false,
2023-01-02 23:00:00,USA,USA,US,335.77,398.48,44.14,23.15,,false,
2023-01-03 00:00:00,USA,USA,US,340.68,404.05,43.3,22.42,,false,
2023-01-03 01:00:00,USA,USA,US,340.33,403.64,43.38,22.29,,false,
2023-01-03 02:00:00,USA,USA,US,334.94,397.09,44.5,22.83,,false,
2023-01-03 03:00:00,USA,USA,US,328.77,389.76,45.62,23.14,,false,
2023-01-03 04:00:00,USA,USA,US,323.05,382.45,47.03,23.54,,false,
2023-01-03 05:00:00,USA,USA,US,317.51,375.36,48.48,23.88,,false,
2023-01-03 06:00:00,USA,USA,US,311.85,368.62,49.59,24.07,,false,
2023-01-03 07:00:00,USA,USA,US,307.43,364.03,50.07,24.06,,false,
2023-01-03 08:00:00,USA,USA,US,307.42,364.04,50.02,23.76,,false,
2023-01-03 09:00:00,USA,USA,US,307.76,364.45,49.93,23.61,,false,
2023-01-03 10:00:00,USA,USA,US,311.42,369.4,48.79,23.02,,false,
2023-01-03 11:00:00,USA,USA,US,319.05,379.34,46.76,22.25,,false,
2023-01-03 12:00:00,USA,USA,US,326.99,388.91,45.23,22.18,,false,
2023-01-03 13:00:00,USA,USA,US,331.76,394.13,44.65,22.45,,false,
2023-01-03 14:00:00,USA,USA,US,331.11,393.1,45.0,23.38,,false,
2023-01-03 15:00:00,USA,USA,US,331.27,393.3,45.03,23.74,,false,
2023-01-03 16:00:00,USA,USA,US,324.19,385.69,46.05,24.95,,false,
2023-01-03 17:00:00,USA,USA,US,319.52,380.53,46.74,25.74,,false,
2023-01-03 18:00:00,USA,USA,US,320.7,381.78,46.61,25.55,,false,
2023-01-03 19:00:00,USA,USA,US,323.74,385.02,46.22,25.07,,false,
2023-01-03 20:00:00,USA,USA,US,326.21,388.15,45.56,24.32,,false,
2023-01-03 21:00:00,USA,USA,US,328.85,391.74,44.76,23.6,,false,
2023-01-03 22:00:00,USA,USA,US,331.04,394.48,44.24,23.39,,false,
2023-01-03 23:00:00,USA,USA,US,342.86,407.83,42.18,21.61,,false,
2023-01-04 00:00:00,USA,USA,US,345.36,410.59,41.63,21.06,,false,
2023-01-04 01:00:00,USA,USA,US,340.6,405.17,42.33,21.53,,false,
2023-01-04 02:00:00,USA,USA,US,334.38,397.9,43.45,22.05,,false,
2023-01-04 03:00:00,USA,USA,US,329.74,392.23,44.43,22.12,,false,
2023-01-04 04:00:00,USA,USA,US,325.47,386.71,45.58,22.2,,false,
2023-01-04 05:00:00,USA,USA,US,322.21,382.29,46.57,22.18,,false,
2023-01-04 06:00:00,USA,USA,US,322.51,382.16,46.81,21.67,,false,
2023-01-04 07:00:00,USA,USA,US,320.43,379.54,47.31,21.55,,false,
2023-01-04 08:00:00,USA,USA,US,320.81,379.96,47.26,21.21,,false,
2023-01-04 09:00:00,USA,USA,US,323.76,383.45,46.64,20.69,,false,
2023-01-04 10:00:00,USA,USA,US,331.03,392.22,45.11,19.81,,false,
2023-01-04 11:00:00,USA,USA,US,337.81,400.7,43.54,19.38,,false,
2023-01-04 12:00:00,USA,USA,US,345.19,409.83,41.95,19.24,,false,
2023-01-04 13:00:00,USA,USA,US,349.04,413.99,41.52,19.54,,false,
2023-01-04 14:00:00,USA,USA,US,342.56,406.66,42.66,21.09,,false,
2023-01-04 15:00:00,USA,USA,US,335.97,399.31,43.81,22.43,,false,
2023-01-04 16:00:00,USA,USA,US,329.15,391.59,44.97,23.64,,false,
2023-01-04 17:00:00,USA,USA,US,319.7,381.09,46.37,25.05,,false,
2023-01-04 18:00:00,USA,USA,US,315.03,375.72,47.16,25.82,,false,
2023-01-04 19:00:00,USA,USA,US,311.69,372.11,47.56,26.21,,false,
2023-01-04 20:00:00,USA,USA,US,309.14,369.49,47.78,26.27,,false,
2023-01-04 21:00:00,USA,USA,US,310.63,371.61,47.24,25.83,,false,
2023-01-04 22:00:00,USA,USA,US,314.51,376.36,46.35,25.27,,false,
2023-01-04 23:00:00,USA,USA,US,337.66,402.67,42.32,21.54,,false,
2023-01-05 00:00:00,USA,USA,US,341.06,406.87,41.59,21.14,,false,
2023-01-05 01:00:00,USA,USA,US,337.36,402.56,42.22,21.6,,false,
2023-01-05 02:00:00,USA,USA,US,333.53,398.04,42.91,21.84,,false,
2023-01-05 03:00:00,USA,USA,US,329.05,392.61,43.78,21.85,,false,
2023-01-05 04:00:00,USA,USA,US,326.49,389.21,44.47,21.51,,false,
2023-01-05 05:00:00,USA,USA,US,323.3,385.06,45.3,21.32,,false,
2023-01-05 06:00:00,USA,USA,US,320.53,381.78,45.82,21.06,,false,
2023-01-05 07:00:00,USA,USA,US,321.97,383.51,45.49,20.42,,false,
2023-01-05 08:00:00,USA,USA,US,323.72,385.61,45.08,19.85,,false,
2023-01-05 09:00:00,USA,USA,US,327.99,390.84,44.18,19.25,,false,
2023-01-05 10:00:00,USA,USA,US,335.89,400.3,42.63,18.46,,false,
2023-01-05 11:00:00,USA,USA,US,342.81,408.97,41.14,18.48,,false,
2023-01-05 12:00:00,USA,USA,US,347.79,415.67,39.74,18.58,,false,
2023-01-05 13:00:00,USA,USA,US,349.77,418.19,39.3,18.89,,false,
2023-01-05 14:00:00,USA,USA,US,344.09,411.68,40.41,20.22,,false,
2023-01-05 15:00:00,USA,USA,US,340.57,407.47,41.27,21.09,,false,
2023-01-05 16:00:00,USA,USA,US,344.52,411.45,40.96,20.6,,false,
2023-01-05 17:00:00,USA,USA,US,344.64,411.28,41.11,20.68,,false,
2023-01-05 18:00:00,USA,USA,US,343.64,410.08,41.32,21.03,,false,
2023-01-05 19:00:00,USA,USA,US,343.58,409.65,41.63,21.29,,false,
2023-01-05 20:00:00,USA,USA,US,345.9,412.32,41.2,20.82,,false,
2023-01-05 21:00:00,USA,USA,US,349.19,416.37,40.41,20.03,,false,
2023-01-05 22:00:00,USA,USA,US,355.42,424.0,39.0,19.09,,false,
2023-01-05 23:00:00,USA,USA,US,359.12,428.64,38.02,18.4,,false,
2023-01-06 00:00:00,USA,USA,US,356.07,424.7,38.79,19.16,,false,
2023-01-06 01:00:00,USA,USA,US,350.68,418.01,39.98,20.32,,false,
2023-01-06 02:00:00,USA,USA,US,347.3,413.22,41.14,21.12,,false,
2023-01-06 03:00:00,USA,USA,US,340.93,404.94,42.83,22.14,,false,
2023-01-06 04:00:00,USA,USA,US,337.1,399.66,44.05,22.47,,false,
2023-01-06 05:00:00,USA,USA,US,331.64,392.88,45.23,22.81,,false,
2023-01-06 06:00:00,USA,USA,US,327.81,388.62,45.74,22.78,,false,
2023-01-06 07:00:00,USA,USA,US,329.73,390.76,45.46,22.13,,false,
2023-01-06 08:00:00,USA,USA,US,332.06,393.69,44.96,21.47,,false,
2023-01-06 09:00:00,USA,USA,US,334.07,396.24,44.51,21.12,,false,
2023-01-06 10:00:00,USA,USA,US,335.73,398.86,43.88,21.2,,false,
2023-01-06 11:00:00,USA,USA,US,340.21,405.31,42.37,20.96,,false,
2023-01-06 12:00:00,USA,USA,US,345.38,411.86,41.24,21.21,,false,
2023-01-06 13:00:00,USA,USA,US,345.31,411.72,41.39,21.99,,false,
2023-01-06 14:00:00,USA,USA,US,340.59,405.92,42.64,23.28,,false,
2023-01-06 15:00:00,USA,USA,US,337.24,402.12,43.32,23.85,,false,
2023-01-06 16:00:00,USA,USA,US,332.25,396.75,44.0,24.36,,false,
2023-01-06 17:00:00,USA,USA,US,329.8,393.56,44.67,24.84,,false,
2023-01-06 18:00:00,USA,USA,US,327.81,391.13,45.03,24.83,,false,
2023-01-06 19:00:00,USA,USA,US,329.09,392.45,44.81,24.38,,false,
