Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-01 00:00:00,United Arab Emirates,United Arab Emirates,AE,331.0,438.66,11.76,0.0,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-01 01:00:00,United Arab Emirates,United Arab Emirates,AE,327.66,435.11,12.32,0.0,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-01 02:00:00,United Arab Emirates,United Arab Emirates,AE,322.39,428.78,13.54,0.2,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-01 03:00:00,United Arab Emirates,United Arab Emirates,AE,315.83,420.85,15.16,0.89,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-01 04:00:00,United Arab Emirates,United Arab Emirates,AE,310.09,413.92,16.58,2.42,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-01 05:00:00,United Arab Emirates,United Arab Emirates,AE,302.01,404.06,18.76,4.13,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-01 06:00:00,United Arab Emirates,United Arab Emirates,AE,285.18,383.71,23.24,8.07,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-01 07:00:00,United Arab Emirates,United Arab Emirates,AE,284.12,382.43,23.52,8.38,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-01 08:00:00,United Arab Emirates,United Arab Emirates,AE,282.96,381.02,23.85,8.68,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-01 09:00:00,United Arab Emirates,United Arab Emirates,AE,284.93,383.51,23.29,8.38,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-01 10:00:00,United Arab Emirates,United Arab Emirates,AE,286.39,385.26,22.87,7.64,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-01 11:00:00,United Arab Emirates,United Arab Emirates,AE,292.34,392.54,21.22,6.24,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-01 12:00:00,United Arab Emirates,United Arab Emirates,AE,309.96,414.05,16.42,2.57,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-01 13:00:00,United Arab Emirates,United Arab Emirates,AE,316.19,421.52,14.77,1.01,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-01 14:00:00,United Arab Emirates,United Arab Emirates,AE,318.3,424.04,14.21,0.43,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-01 15:00:00,United Arab Emirates,United Arab Emirates,AE,320.28,426.44,13.66,0.0,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-01 16:00:00,United Arab Emirates,United Arab Emirates,AE,320.68,426.93,13.55,0.0,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-01 17:00:00,United Arab Emirates,United Arab Emirates,AE,319.61,425.51,13.88,0.0,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
